	WORD	CEFR	CLUE
5179	perjudicar	b2	['cause damage or affect negatively', 'attempt to forecast the winner (especially in a horse race) and assign odds for or against a contestant', 'put at a disadvantage; hinder, harm', 'disadvantage by prejudice']
5180	perjuicio	c1	['the act of damaging something or someone', 'a damage or loss', 'the occurrence of a change for the worse']
5181	perla	a2	['a shade of white the color of bleached bones', 'a smooth lustrous round structure inside the shell of a clam or oyster; much valued as a jewel', 'a shape that is spherical and small']
5182	permanecer	c1	['stay put (in a certain place)', 'remain behind', 'dwell', 'stay in one place and anticipate or expect something', 'endure', 'continue in a place, position, or situation', 'stay behind']
5183	permanencia	c1	['continuing or remaining in a place or state', 'the property of being able to exist for an indefinite duration', 'the property of enduring or continuing in time', 'the period of time during which something continues']
5184	permanente	c1	['continuing or enduring without marked change in status or condition or place', 'not capable of being reversed or returned to the original condition']
5185	permiso	b2	['the act of giving a formal (usually written) authorization', 'a legal document giving official permission to do something', 'approval to do something', 'freedom to deviate deliberately from normally applicable rules or practices (especially in behavior or speech)']
5186	permitir	b2	['tolerate or bear', 'consent to, give permission', 'let have', 'allow someone to have a share or profit', 'afford access to', 'make it possible through a specific action or lack of action for something to happen', 'make a possibility or provide opportunity for; permit to be attainable or cause to remain', 'afford possibility']
5187	perpetuar	b1	['cause to continue or prevail']
5188	perpetuo	c1	['unaffected by time', 'uninterrupted in time and indefinitely long continuing', 'unceasing', 'continuing forever or indefinitely']
5189	perplejo	c1	['full of difficulty or confusion or bewilderment', 'filled with bewilderment']
5190	perro	c1	['a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds', 'a person who is deemed to be despicable or contemptible']
5191	persa	a2	['a person of Iranian descent']
5192	persecución	b1	['the act of pursuing in an effort to overtake or capture', 'the act of persecuting (especially on the basis of race or religion)']
5193	perseguir	c1	['go in search of or hunt for', 'annoy continually or chronically', 'follow in or as if in pursuit', 'try to get or reach', 'pursue someone sexually or romantically']
5194	perseverancia	c1	['persistent determination']
5195	persiana	b1	['a protective covering that keeps things out or hinders sight']
5196	persistencia	c1	['the quality of being fixed in place as by some firm attachment', 'persistent determination', 'the property of a continuous and connected period of time', 'the property of enduring or continuing in time', 'the period of time during which something continues']
5197	persistir	c1	['continue to live through hardship or adversity', 'continue to exist', 'keep or maintain in unaltered condition; cause to remain or last', 'stay behind']
5198	persona	c1	"['a human being', 'a human body (usually including the clothing)', 'a grammatical category used in the classification of pronouns, possessive determiners, and verb forms according to whether they indicate the speaker, the addressee, or a third party', ""a human being; `wight' is an archaic term""]"
5199	personaje	b1	"['(Jungian psychology) a personal facade that one presents to the world', ""an actor's portrayal of someone in a play"", 'a person whose actions and opinions strongly influence the course of events', 'another word for person; a person not meriting identification']"
5200	personal	b2	"['(baseball) a ball struck with the bat so that it does not stay between the lines (the foul lines) that define the width of the playing field', 'particular to a given individual', 'concerning or affecting a particular person or his or her private life and personality', ""pointedly referring to or concerning a person's individual personality or intimate affairs especially offensively"", ""intimately concerning a person's body or physical being"", 'indicating grammatical person', 'of or arising from personality', 'group of people willing to obey orders', 'personnel who assist their superior in carrying out an assigned task']"
5201	personalidad	c1	['the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize a unique individual', 'the quality of being individual', 'a person of considerable prominence', 'an important or influential (and often overbearing) person']
5202	personificar	b1	['invest with or as with a body; give body to']
5203	perspectiva	c1	['graphic art consisting of the graphic or photographic representation of a visual percept', 'a way of regarding situations or topics etc.', 'a mental position from which things are viewed']
5204	persuadir	b2	['induce or persuade', 'draw in as if with a rope; lure']
5205	pertenecer	b2	['be a part or attribute of', 'be part of', 'be rightly classified in a class or category', 'be in the right place or situation']
5206	pertenencia	c1	['something owned; any tangible or intangible possession that is owned by someone', 'movable property (as distinguished from real estate)']
5207	pertinencia	c1	['timely convenience']
5208	perturbar	b2	"[""interfere in someone else's activity"", 'disturb the smoothness of', 'disturb in mind or make uneasy or cause to be worried or alarmed', 'move deeply', 'trouble or vex', ""cause to lose one's composure""]"
5209	perverso	c1	['stemming from evil characteristics or forces; wicked or dishonorable; ; ; ; ; ; ; -Thomas Hardy', 'markedly different from an accepted norm', 'having committed unrighteous acts', 'morally bad in principle or practice', 'extremely wicked']
